Sumatra Buah Buahan
Run #20,T_amb=75.0
06:10.1, 453.2, 451.4
06:12.1, 452.8, 452.8
06:14.1, 454.1, 453.2
06:16.1, 455.8, 458.6
06:18.1, 457.2, 457.2
06:20.1, 455.5, 455.0
06:22.1, 440.9, 454.1
06:24.1, 457.8, 456.8
06:26.1, 457.9, 454.6
06:28.1, 454.8, 450.9
06:30.1, 454.8, 452.8
06:32.1, 457.7, 459.5
06:34.1, 462.9, 466.7
06:36.1, 460.4, 461.8
06:38.1, 462.0, 463.6
06:40.1, 461.9, 462.2
06:42.1, 463.6, 461.8
06:44.1, 461.9, 463.1
06:46.1, 462.5, 459.9
06:48.1, 461.5, 464.4
06:50.1, 462.6, 463.1
06:52.1, 463.3, 457.7
06:54.1, 463.4, 464.4
06:56.1, 463.3, 465.4
06:58.1, 468.7, 469.9
07:00.1, 465.0, 464.0
07:02.1, 465.4, 468.5
07:04.1, 464.7, 463.1
07:06.1, 468.6, 468.5
07:08.1, 466.2, 465.8
07:10.1, 465.3, 467.6
07:12.1, 467.7, 471.6
07:14.1, 469.2, 469.9
07:16.1, 468.4, 468.5
07:18.1, 469.2, 468.1
07:20.1, 467.6, 461.8
07:22.1, 466.5, 467.1
07:24.1, 470.6, 473.9
07:26.1, 467.8, 464.9
07:28.1, 466.7, 464.9
07:30.1, 462.9, 460.4
07:32.1, 468.1, 469.9
07:34.1, 469.9, 466.2
07:36.1, 471.2, 468.1
07:38.1, 469.2, 468.1
07:40.1, 470.5, 468.9
07:42.1, 471.3, 474.4
07:44.1, 473.9, 474.4
07:46.1, 475.9, 476.1
07:48.1, 475.1, 474.8
07:50.1, 476.7, 476.6
07:52.1, 474.5, 476.6
07:54.1, 475.1, 471.6
07:56.1, 475.3, 473.9
07:58.1, 476.7, 474.8
08:00.1, 479.2, 479.8
08:02.1, 474.6, 464.0
08:04.1, 451.1, 440.6
08:06.1, 420.9, 405.1
08:08.1, 393.9, 383.9
08:10.1, 373.2, 364.6
08:12.1, 359.3, 353.3
08:14.1, 345.9, 338.4
08:16.1, 332.4, 325.9
08:18.1, 317.4, 316.9
08:20.1, 314.1, 309.2
08:22.1, 303.1, 297.1
08:24.1, 295.9, 297.1
08:26.1, 290.6, 289.9
08:28.1, 283.2, 280.4
08:30.1, 277.2, 276.8
08:32.1, 274.5, 271.9
08:34.1, 269.0, 268.7
08:36.1, 263.8, 261.1
08:38.1, 258.6, 258.4
08:40.1, 254.7, 252.5
08:42.1, 251.9, 251.6
08:44.1, 245.5, 244.4
08:46.1, 241.3, 239.4
08:48.1, 238.0, 236.3
08:50.1, 234.4, 232.7
08:52.1, 230.5, 228.7
08:54.1, 226.9, 227.3
08:56.1, 225.2, 224.2
08:58.1, 222.3, 222.3
09:00.1, 219.9, 218.3
09:02.1, 215.7, 214.7
09:04.1, 213.4, 212.9
