Sumatra Buah Buahan
Run #00,T_amb=71.5
08:44.1, 491.4, 492.4
08:46.1, 490.8, 491.9
08:48.1, 494.1, 493.7
08:50.1, 494.9, 495.9
08:52.1, 494.3, 492.4
08:54.1, 493.3, 491.4
08:56.1, 489.2, 491.9
08:58.1, 493.5, 493.7
09:00.1, 494.1, 495.1
09:02.1, 495.2, 495.5
09:04.1, 495.7, 496.4
09:06.1, 492.8, 462.6
09:08.1, 466.8, 449.6
09:10.1, 434.2, 420.4
09:12.1, 409.6, 400.6
09:14.1, 390.2, 381.2
09:16.1, 374.9, 365.4
09:18.1, 358.0, 351.1
09:20.1, 346.3, 342.1
09:22.1, 336.0, 332.6
09:24.1, 324.0, 320.9
09:26.1, 318.3, 314.6
09:28.1, 308.7, 304.2
09:30.1, 302.4, 300.2
09:32.1, 295.4, 293.4
09:34.1, 289.9, 287.6
09:36.1, 282.6, 282.2
09:38.1, 277.6, 274.1
09:40.1, 272.4, 269.1
09:42.1, 268.3, 267.8
09:44.1, 263.2, 261.1
09:46.1, 258.4, 257.0
09:48.1, 254.2, 253.4
09:50.1, 249.1, 248.4
09:52.1, 246.7, 243.5
09:54.1, 241.8, 240.8
09:56.1, 239.3, 238.1
09:58.1, 236.3, 234.5
10:00.1, 233.2, 231.8
10:02.1, 229.5, 228.2
10:04.1, 226.3, 225.5
10:06.1, 221.9, 198.5
10:08.1, 220.8, 220.1
10:10.1, 217.8, 216.5
10:12.1, 212.5, 213.3
10:14.1, 212.6, 211.1
10:16.1, 210.0, 209.8
10:18.1, 207.8, 205.7
10:20.1, 204.9, 203.9
10:22.1, 203.5, 202.1
10:24.1, 202.1, 200.8
10:26.1, 198.8, 197.2
10:28.1, 197.8, 196.2
10:30.1, 195.3, 194.9
10:32.1, 193.9, 193.1
