Sumatra Buah Buahan
Run #32,T_amb=72.0
03:08.1, 374.2, 372.6
03:10.1, 375.6, 376.7
03:12.1, 378.3, 376.7
03:14.1, 377.4, 378.1
03:16.1, 378.4, 377.1
03:18.1, 379.8, 383.0
03:20.1, 381.9, 382.1
03:22.1, 383.5, 385.2
03:24.1, 384.1, 384.8
03:26.1, 385.0, 385.2
03:28.1, 385.4, 386.6
03:30.1, 386.3, 387.9
03:32.1, 387.2, 386.1
03:34.1, 388.1, 389.3
03:36.1, 389.5, 390.2
03:38.1, 391.1, 391.1
03:40.1, 391.6, 392.0
03:42.1, 392.4, 392.4
03:44.1, 393.1, 393.8
03:46.1, 393.6, 393.8
03:48.1, 394.8, 395.6
03:50.1, 394.4, 393.8
03:52.1, 394.5, 395.6
03:54.1, 397.7, 399.2
03:56.1, 398.0, 395.6
03:58.1, 399.5, 398.8
04:00.1, 400.0, 401.4
04:02.1, 399.9, 400.1
04:04.1, 401.8, 402.8
04:06.1, 402.8, 402.4
04:08.1, 402.0, 404.1
04:10.1, 403.3, 404.1
04:12.1, 405.1, 405.9
04:14.1, 405.6, 405.9
04:16.1, 403.9, 404.6
04:18.1, 406.1, 404.6
04:20.1, 406.4, 407.3
04:22.1, 407.8, 406.4
04:24.1, 407.7, 410.0
04:26.1, 410.0, 411.8
04:28.1, 411.1, 410.0
04:30.1, 410.0, 412.7
04:32.1, 411.6, 412.7
04:34.1, 410.5, 410.4
04:36.1, 411.4, 412.7
04:38.1, 413.7, 414.5
04:40.1, 414.6, 416.3
04:42.1, 415.2, 415.4
04:44.1, 415.2, 416.3
04:46.1, 416.5, 415.9
04:48.1, 416.9, 416.8
04:50.1, 415.4, 415.9
04:52.1, 418.0, 416.3
04:54.1, 417.8, 418.1
04:56.1, 418.5, 419.4
04:58.1, 418.9, 417.2
05:00.1, 418.6, 417.6
05:02.1, 419.7, 418.1
05:04.1, 420.7, 419.4
05:06.1, 421.3, 423.5
05:08.1, 421.9, 419.9
05:10.1, 422.2, 425.3
05:12.1, 424.3, 426.2
05:14.1, 424.1, 424.4
05:16.1, 424.8, 426.2
05:18.1, 425.6, 425.3
05:20.1, 425.7, 426.6
05:22.1, 427.6, 429.4
05:24.1, 428.4, 429.4
05:26.1, 430.2, 430.2
05:28.1, 430.1, 429.8
05:30.1, 430.4, 427.6
05:32.1, 431.2, 432.5
05:34.1, 430.5, 429.8
05:36.1, 433.3, 433.4
05:38.1, 432.6, 430.7
05:40.1, 432.6, 434.3
05:42.1, 433.9, 433.4
05:44.1, 434.4, 434.8
05:46.1, 434.9, 434.8
05:48.1, 436.1, 437.0
05:50.1, 437.9, 438.4
05:52.1, 437.7, 437.0
05:54.1, 437.8, 437.0
05:56.1, 438.4, 437.4
05:58.1, 438.3, 437.4
06:00.1, 438.3, 440.1
06:02.1, 439.4, 439.2
06:04.1, 440.6, 440.1
06:06.1, 440.7, 441.5
06:08.1, 441.5, 441.1
06:10.1, 442.1, 444.6
06:12.1, 442.2, 442.9
06:14.1, 442.9, 441.9
06:16.1, 443.6, 443.3
06:18.1, 444.3, 442.4
06:20.1, 443.8, 442.4
06:22.1, 445.4, 446.9
06:24.1, 445.1, 446.0
06:26.1, 446.5, 445.1
06:28.1, 445.7, 446.4
06:30.1, 447.0, 446.9
06:32.1, 447.3, 449.6
06:34.1, 450.2, 449.6
06:36.1, 448.7, 447.8
06:38.1, 450.4, 451.9
06:40.1, 450.9, 450.1
06:42.1, 451.1, 451.4
06:44.1, 452.1, 451.4
06:46.1, 452.2, 452.8
06:48.1, 452.1, 453.6
06:50.1, 453.2, 454.6
06:52.1, 452.7, 454.6
06:54.1, 453.4, 453.2
06:56.1, 453.6, 453.2
06:58.1, 454.9, 453.6
07:00.1, 455.6, 457.2
07:02.1, 455.4, 456.4
07:04.1, 455.6, 457.2
07:06.1, 456.6, 456.8
07:08.1, 456.0, 458.6
07:10.1, 457.2, 459.5
07:12.1, 458.4, 458.1
07:14.1, 457.7, 456.8
07:16.1, 458.9, 456.8
07:18.1, 459.6, 460.9
07:20.1, 461.1, 464.0
07:22.1, 460.7, 457.7
07:24.1, 460.3, 460.4
07:26.1, 461.1, 459.5
07:28.1, 461.5, 460.4
07:30.1, 462.1, 460.9
07:32.1, 461.8, 463.1
07:34.1, 462.9, 464.4
07:36.1, 464.0, 462.2
07:38.1, 463.2, 463.6
07:40.1, 464.4, 464.0
07:42.1, 464.1, 464.9
07:44.1, 463.5, 463.1
07:46.1, 463.5, 466.7
07:48.1, 464.3, 464.4
07:50.1, 465.3, 464.9
07:52.1, 465.4, 466.2
07:54.1, 465.1, 466.7
07:56.1, 466.7, 465.8
07:58.1, 466.6, 465.4
08:00.1, 466.0, 466.2
08:02.1, 467.1, 464.4
08:04.1, 466.9, 467.1
08:06.1, 466.3, 467.6
08:08.1, 466.3, 468.5
08:10.1, 467.0, 465.8
08:12.1, 467.5, 465.8
08:14.1, 462.2, 460.4
08:16.1, 460.1, 460.4
08:18.1, 406.4, 369.9
08:20.1, 330.8, 309.6
