Sumatra Buah Buahan
Run #07,T_amb=74.4
02:36.1, 356.3, 358.2
02:38.1, 355.2, 356.0
02:40.1, 356.2, 356.0
02:42.1, 357.2, 364.6
02:44.1, 364.9, 360.9
02:46.1, 360.8, 360.5
02:48.1, 361.9, 363.2
02:50.1, 364.7, 369.9
02:52.1, 365.6, 365.4
02:54.1, 366.5, 367.2
02:56.1, 367.9, 366.8
02:58.1, 369.8, 369.5
03:00.1, 373.9, 373.1
03:02.1, 374.8, 374.4
03:04.1, 375.2, 375.4
03:06.1, 380.4, 383.4
03:08.1, 378.5, 376.2
03:10.1, 379.6, 380.3
03:12.1, 382.9, 386.6
03:14.1, 382.6, 382.1
03:16.1, 383.5, 380.3
03:18.1, 382.5, 382.1
03:20.1, 381.3, 381.6
03:22.1, 381.4, 381.6
03:24.1, 384.8, 387.9
03:26.1, 384.6, 383.4
03:28.1, 385.8, 387.9
03:30.1, 388.1, 386.6
03:32.1, 387.1, 387.1
03:34.1, 387.5, 386.6
03:36.1, 389.0, 391.6
03:38.1, 390.0, 390.6
03:40.1, 393.1, 398.8
03:42.1, 396.1, 393.8
03:44.1, 395.2, 398.3
03:46.1, 396.2, 393.4
03:48.1, 395.6, 397.9
03:50.1, 398.5, 398.8
03:52.1, 397.7, 407.3
03:54.1, 402.9, 404.1
03:56.1, 403.7, 404.6
03:58.1, 404.9, 405.5
04:00.1, 402.8, 401.9
04:02.1, 405.6, 404.1
04:04.1, 406.2, 405.1
04:06.1, 403.1, 402.8
04:08.1, 405.5, 405.9
04:10.1, 407.4, 408.2
04:12.1, 409.6, 410.0
04:14.1, 408.9, 410.4
04:16.1, 412.3, 410.9
04:18.1, 411.2, 410.4
04:20.1, 411.2, 411.8
04:22.1, 410.0, 409.6
04:24.1, 412.1, 411.4
04:26.1, 414.1, 414.9
04:28.1, 414.1, 414.1
04:30.1, 413.7, 413.1
04:32.1, 413.7, 414.5
04:34.1, 416.5, 412.7
04:36.1, 414.7, 414.9
04:38.1, 414.4, 415.4
04:40.1, 416.3, 416.3
04:42.1, 417.4, 417.2
04:44.1, 417.5, 418.6
04:46.1, 419.1, 419.0
04:48.1, 421.1, 422.1
04:50.1, 421.2, 421.2
04:52.1, 420.8, 423.5
04:54.1, 421.4, 422.1
04:56.1, 423.9, 424.9
04:58.1, 424.4, 425.8
05:00.1, 424.9, 424.9
05:02.1, 423.7, 423.1
05:04.1, 426.1, 427.1
05:06.1, 426.5, 427.6
05:08.1, 428.7, 427.6
05:10.1, 428.8, 435.2
05:12.1, 430.9, 428.0
05:14.1, 431.2, 430.2
05:16.1, 435.9, 438.4
05:18.1, 434.4, 434.8
05:20.1, 433.4, 434.3
05:22.1, 436.6, 437.4
05:24.1, 436.9, 435.6
05:26.1, 438.6, 437.0
05:28.1, 434.6, 432.5
05:30.1, 438.1, 438.4
05:32.1, 437.5, 436.1
05:34.1, 439.7, 440.6
05:36.1, 442.3, 443.8
05:38.1, 443.5, 442.4
05:40.1, 441.6, 442.4
05:42.1, 444.9, 445.1
05:44.1, 444.5, 443.8
05:46.1, 447.8, 449.1
05:48.1, 448.9, 448.7
05:50.1, 450.1, 446.9
05:52.1, 449.5, 451.4
05:54.1, 450.5, 448.2
05:56.1, 453.3, 452.3
05:58.1, 452.8, 452.3
06:00.1, 454.2, 455.9
06:02.1, 455.3, 452.8
06:04.1, 454.9, 455.9
06:06.1, 456.3, 462.6
06:08.1, 455.9, 452.8
06:10.1, 456.5, 459.9
06:12.1, 455.8, 455.4
06:14.1, 458.1, 457.7
06:16.1, 458.1, 458.1
06:18.1, 458.6, 455.9
06:20.1, 458.8, 455.4
06:22.1, 461.5, 459.9
06:24.1, 460.6, 464.0
06:26.1, 461.7, 466.2
06:28.1, 460.3, 464.9
06:30.1, 463.5, 461.8
06:32.1, 461.8, 463.1
06:34.1, 462.8, 466.2
06:36.1, 465.2, 464.0
06:38.1, 465.9, 461.3
06:40.1, 466.2, 466.7
06:42.1, 465.8, 466.7
06:44.1, 468.8, 471.2
06:46.1, 469.7, 468.9
06:48.1, 468.4, 468.9
06:50.1, 466.2, 464.9
06:52.1, 467.6, 465.4
06:54.1, 467.4, 471.6
06:56.1, 468.4, 469.9
06:58.1, 468.8, 467.1
07:00.1, 469.9, 471.6
07:02.1, 471.4, 469.4
07:04.1, 472.1, 473.0
07:06.1, 471.2, 471.6
07:08.1, 472.1, 468.5
07:10.1, 470.2, 469.9
07:12.1, 470.1, 472.1
07:14.1, 472.7, 475.2
07:16.1, 474.4, 472.6
07:18.1, 473.9, 473.0
07:20.1, 472.6, 475.2
07:22.1, 473.9, 475.7
07:24.1, 474.8, 481.1
07:26.1, 475.7, 473.9
07:28.1, 474.6, 474.8
07:30.1, 458.9, 443.8
07:32.1, 428.9, 417.6
07:34.1, 408.0, 396.9
07:36.1, 381.8, 372.2
07:38.1, 364.2, 358.2
07:40.1, 351.1, 347.0
07:42.1, 338.2, 332.6
07:44.1, 326.6, 321.8
07:46.1, 317.1, 313.7
07:48.1, 309.1, 302.0
07:50.1, 297.1, 296.1
07:52.1, 290.0, 283.1
07:54.1, 283.3, 283.6
07:56.1, 279.0, 276.4
07:58.1, 275.1, 273.2
08:00.1, 268.7, 266.4
08:02.1, 261.7, 260.6
08:04.1, 256.8, 254.3
08:06.1, 252.6, 251.2
08:08.1, 249.2, 246.2
08:10.1, 243.8, 239.4
08:12.1, 239.5, 236.3
08:14.1, 234.8, 234.5
08:16.1, 231.6, 228.2
08:18.1, 226.2, 225.1
08:20.1, 221.7, 222.3
08:22.1, 221.1, 219.7
08:24.1, 217.8, 216.9
08:26.1, 215.9, 214.7
08:28.1, 211.0, 207.9
08:30.1, 209.9, 207.5
08:32.1, 206.3, 206.2
08:34.1, 205.5, 205.2
