Sumatra Buah Buahan
Run #30,T_amb=73.3
03:02.1, 371.0, 375.4
03:04.1, 378.1, 381.2
03:06.1, 379.0, 378.9
03:08.1, 375.9, 374.0
03:10.1, 376.0, 375.4
03:12.1, 379.6, 381.2
03:14.1, 381.1, 381.2
03:16.1, 380.0, 377.6
03:18.1, 380.7, 380.8
03:20.1, 381.9, 379.4
03:22.1, 381.8, 381.6
03:24.1, 381.1, 381.6
03:26.1, 382.4, 383.9
03:28.1, 383.2, 381.6
03:30.1, 384.8, 385.2
03:32.1, 383.8, 383.9
03:34.1, 386.2, 385.7
03:36.1, 385.2, 383.4
03:38.1, 386.1, 387.9
03:40.1, 389.2, 391.1
03:42.1, 389.1, 392.0
03:44.1, 391.7, 391.6
03:46.1, 389.8, 387.5
03:48.1, 390.0, 389.8
03:50.1, 392.1, 392.9
03:52.1, 391.6, 391.6
03:54.1, 392.9, 396.9
03:56.1, 393.9, 391.6
03:58.1, 394.5, 396.9
04:00.1, 395.2, 394.2
04:02.1, 394.4, 395.1
04:04.1, 396.0, 395.1
04:06.1, 395.0, 396.1
04:08.1, 394.8, 395.6
04:10.1, 394.0, 390.6
04:12.1, 395.9, 398.3
04:14.1, 399.2, 399.6
04:16.1, 400.6, 401.4
04:18.1, 401.7, 401.9
04:20.1, 402.2, 404.1
04:22.1, 403.9, 401.9
04:24.1, 405.5, 405.9
04:26.1, 406.4, 406.9
04:28.1, 406.9, 405.9
04:30.1, 408.1, 409.6
04:32.1, 410.4, 410.9
04:34.1, 411.9, 412.2
04:36.1, 413.2, 414.9
04:38.1, 414.5, 413.1
04:40.1, 414.8, 415.9
04:42.1, 415.7, 415.9
04:44.1, 415.9, 416.3
04:46.1, 417.1, 417.6
04:48.1, 418.6, 419.0
04:50.1, 418.5, 418.1
04:52.1, 419.6, 420.8
04:54.1, 421.3, 421.2
04:56.1, 421.5, 420.8
04:58.1, 423.2, 423.9
05:00.1, 423.6, 423.5
05:02.1, 424.1, 424.9
05:04.1, 424.3, 425.3
05:06.1, 425.0, 424.4
05:08.1, 425.7, 426.2
05:10.1, 427.4, 427.6
05:12.1, 427.2, 427.6
05:14.1, 426.8, 425.3
05:16.1, 426.3, 428.4
05:18.1, 429.0, 426.6
05:20.1, 429.5, 429.8
05:22.1, 429.1, 428.4
05:24.1, 432.0, 433.4
05:26.1, 435.1, 434.3
05:28.1, 433.6, 433.9
05:30.1, 433.1, 434.8
05:32.1, 435.5, 434.3
05:34.1, 434.8, 435.6
05:36.1, 437.5, 437.0
05:38.1, 437.2, 435.6
05:40.1, 439.2, 440.6
05:42.1, 439.3, 439.2
05:44.1, 439.4, 440.1
05:46.1, 440.8, 440.1
05:48.1, 441.3, 440.1
05:50.1, 441.4, 441.1
05:52.1, 441.3, 442.4
05:54.1, 442.8, 442.4
05:56.1, 443.9, 444.2
05:58.1, 444.8, 445.1
06:00.1, 446.0, 445.6
06:02.1, 445.4, 447.4
06:04.1, 445.2, 446.4
06:06.1, 446.9, 445.1
06:08.1, 448.0, 448.7
06:10.1, 450.0, 450.9
06:12.1, 449.5, 448.2
06:14.1, 451.6, 452.8
06:16.1, 453.0, 453.2
06:18.1, 452.4, 448.2
06:20.1, 452.6, 451.4
06:22.1, 454.6, 459.5
06:24.1, 454.9, 455.0
06:26.1, 453.0, 456.4
06:28.1, 456.0, 455.0
06:30.1, 456.8, 460.4
06:32.1, 457.8, 455.0
06:34.1, 456.8, 459.1
06:36.1, 458.9, 458.6
06:38.1, 458.8, 464.4
06:40.1, 462.3, 461.8
06:42.1, 461.7, 462.2
06:44.1, 459.7, 464.9
06:46.1, 461.8, 461.8
06:48.1, 459.4, 460.9
06:50.1, 463.4, 464.4
06:52.1, 464.6, 463.1
06:54.1, 463.8, 463.1
06:56.1, 464.2, 466.7
06:58.1, 466.3, 468.9
07:00.1, 466.5, 468.1
07:02.1, 464.9, 463.1
07:04.1, 466.6, 467.1
07:06.1, 465.5, 466.2
07:08.1, 466.4, 468.1
07:10.1, 467.0, 469.9
07:12.1, 466.7, 468.5
07:14.1, 469.3, 470.8
07:16.1, 468.0, 469.9
07:18.1, 466.6, 469.4
07:20.1, 470.3, 470.3
07:22.1, 471.1, 470.3
07:24.1, 473.4, 473.0
07:26.1, 473.4, 472.1
07:28.1, 470.1, 472.1
07:30.1, 471.9, 473.0
07:32.1, 473.8, 473.4
07:34.1, 475.1, 473.9
07:36.1, 472.3, 471.2
07:38.1, 472.3, 464.4
07:40.1, 451.3, 437.0
07:42.1, 419.8, 405.1
07:44.1, 389.4, 374.0
07:46.1, 373.9, 365.4
07:48.1, 357.7, 347.9
07:50.1, 338.4, 331.2
07:52.1, 331.2, 328.6
07:54.1, 324.6, 320.4
07:56.1, 314.6, 310.6
07:58.1, 307.1, 297.9
08:00.1, 297.1, 290.8
08:02.1, 290.8, 287.1
