Sumatra Buah Buahan
Run #13,T_amb=73.4
06:36.1, 440.3, 438.4
06:38.1, 441.0, 440.6
06:40.1, 440.9, 440.1
06:42.1, 441.7, 444.2
06:44.1, 443.9, 441.5
06:46.1, 443.1, 443.8
06:48.1, 444.0, 447.4
06:50.1, 443.4, 444.2
06:52.1, 443.7, 444.6
06:54.1, 447.1, 446.4
06:56.1, 447.6, 447.8
06:58.1, 446.6, 445.6
07:00.1, 445.6, 444.2
07:02.1, 445.8, 446.0
07:04.1, 447.5, 447.4
07:06.1, 449.9, 448.7
07:08.1, 448.2, 450.1
07:10.1, 450.2, 450.1
07:12.1, 451.0, 453.2
07:14.1, 449.8, 447.8
07:16.1, 450.3, 450.9
07:18.1, 451.0, 450.9
07:20.1, 451.0, 449.1
07:22.1, 450.6, 449.1
07:24.1, 450.1, 450.1
07:26.1, 452.7, 452.8
07:28.1, 452.9, 450.9
07:30.1, 451.6, 451.4
07:32.1, 452.0, 451.4
07:34.1, 452.6, 452.3
07:36.1, 452.8, 455.0
07:38.1, 455.7, 452.8
07:40.1, 455.4, 453.6
07:42.1, 453.9, 452.3
07:44.1, 453.1, 454.1
07:46.1, 455.1, 455.4
07:48.1, 457.0, 456.8
07:50.1, 456.5, 456.8
07:52.1, 457.6, 455.9
07:54.1, 455.7, 458.1
07:56.1, 456.4, 456.8
07:58.1, 457.4, 455.9
08:00.1, 457.0, 459.1
08:02.1, 457.9, 458.1
08:04.1, 457.4, 458.6
08:06.1, 459.5, 463.6
08:08.1, 462.6, 460.9
08:10.1, 461.6, 459.5
08:12.1, 462.1, 461.8
08:14.1, 461.4, 463.6
08:16.1, 460.5, 458.1
08:18.1, 461.8, 463.1
08:20.1, 462.7, 461.8
08:22.1, 462.1, 462.6
08:24.1, 463.2, 462.6
08:26.1, 462.6, 459.5
08:28.1, 464.8, 462.6
08:30.1, 463.1, 463.6
08:32.1, 455.7, 442.4
08:34.1, 421.7, 404.1
08:36.1, 392.1, 384.4
08:38.1, 367.9, 357.4
08:40.1, 348.7, 341.1
08:42.1, 335.6, 333.1
08:44.1, 324.1, 317.3
08:46.1, 313.0, 311.0
08:48.1, 303.9, 299.8
08:50.1, 297.4, 295.7
08:52.1, 291.1, 289.9
08:54.1, 283.2, 280.4
08:56.1, 277.2, 273.2
08:58.1, 273.0, 269.6
09:00.1, 265.9, 264.6
09:02.1, 262.1, 258.8
09:04.1, 255.1, 252.1
09:06.1, 251.1, 250.2
09:08.1, 247.7, 247.1
09:10.1, 243.3, 243.1
09:12.1, 239.2, 237.2
09:14.1, 235.4, 234.1
09:16.1, 231.4, 230.0
09:18.1, 227.5, 227.8
09:20.1, 224.8, 223.2
09:22.1, 221.4, 219.7
09:24.1, 218.7, 216.9
09:26.1, 216.3, 215.2
09:28.1, 213.2, 211.6
09:30.1, 210.6, 210.2
09:32.1, 208.2, 206.6
09:34.1, 205.6, 204.3
09:36.1, 202.3, 202.6
09:38.1, 200.3, 198.9
09:40.1, 198.3, 197.2
