Sumatra Buah Buahan
Run #25,T_amb=73.3
03:00.1, 375.6, 374.9
03:02.1, 375.6, 377.6
03:04.1, 379.3, 378.5
03:06.1, 381.2, 380.3
03:08.1, 383.3, 381.6
03:10.1, 382.0, 379.4
03:12.1, 383.0, 384.8
03:14.1, 385.8, 385.7
03:16.1, 385.9, 387.9
03:18.1, 386.4, 383.9
03:20.1, 385.8, 384.8
03:22.1, 389.3, 381.2
03:24.1, 387.4, 391.6
03:26.1, 391.0, 388.9
03:28.1, 392.2, 391.1
03:30.1, 392.7, 388.9
03:32.1, 386.0, 384.4
03:34.1, 385.8, 385.7
03:36.1, 389.2, 388.9
03:38.1, 391.1, 393.4
03:40.1, 394.5, 393.4
03:42.1, 395.2, 396.1
03:44.1, 397.8, 398.3
03:46.1, 398.0, 400.1
03:48.1, 395.5, 389.3
03:50.1, 391.0, 392.9
03:52.1, 393.6, 396.1
03:54.1, 396.3, 393.8
03:56.1, 387.1, 385.2
03:58.1, 388.8, 391.1
04:00.1, 394.1, 393.4
04:02.1, 395.9, 400.1
04:04.1, 399.0, 400.1
04:06.1, 401.7, 403.2
04:08.1, 401.9, 403.7
04:10.1, 402.4, 406.9
04:12.1, 403.8, 404.1
04:14.1, 404.9, 405.1
04:16.1, 407.4, 410.9
04:18.1, 408.3, 405.5
04:20.1, 409.0, 409.1
04:22.1, 412.0, 409.1
04:24.1, 412.6, 414.1
04:26.1, 414.4, 412.7
04:28.1, 414.4, 413.1
04:30.1, 414.1, 411.4
04:32.1, 416.4, 414.9
04:34.1, 415.5, 417.2
04:36.1, 418.0, 416.8
04:38.1, 419.4, 418.6
04:40.1, 420.1, 420.4
04:42.1, 419.0, 417.2
04:44.1, 424.3, 420.4
04:46.1, 422.8, 423.1
04:48.1, 423.2, 426.6
04:50.1, 426.6, 428.0
04:52.1, 427.0, 423.9
04:54.1, 424.6, 426.6
04:56.1, 426.6, 424.9
04:58.1, 428.3, 431.1
05:00.1, 430.7, 432.1
05:02.1, 429.9, 431.6
05:04.1, 430.6, 431.6
05:06.1, 431.2, 430.2
05:08.1, 432.8, 433.9
05:10.1, 433.0, 433.4
05:12.1, 433.3, 435.2
05:14.1, 439.3, 433.9
05:16.1, 440.0, 439.2
05:18.1, 436.4, 433.4
05:20.1, 435.2, 436.6
05:22.1, 431.9, 430.2
05:24.1, 431.7, 432.1
05:26.1, 429.1, 428.0
05:28.1, 427.5, 426.2
05:30.1, 426.1, 427.6
05:32.1, 426.2, 429.8
05:34.1, 427.4, 428.9
05:36.1, 425.2, 427.6
05:38.1, 425.4, 423.9
05:40.1, 424.8, 428.0
05:42.1, 424.6, 426.6
05:44.1, 425.9, 428.4
05:46.1, 424.8, 424.4
05:48.1, 425.4, 430.7
05:50.1, 428.5, 428.0
05:52.1, 433.2, 432.1
05:54.1, 438.3, 438.8
05:56.1, 441.1, 439.7
05:58.1, 442.3, 446.0
06:00.1, 446.2, 447.4
06:02.1, 446.3, 450.5
06:04.1, 447.3, 445.1
06:06.1, 446.7, 446.4
06:08.1, 450.4, 449.6
06:10.1, 449.1, 449.6
06:12.1, 447.1, 450.1
06:14.1, 449.5, 451.9
06:16.1, 452.0, 451.4
06:18.1, 453.6, 452.8
06:20.1, 452.8, 450.1
06:22.1, 454.2, 456.4
06:24.1, 453.9, 454.6
06:26.1, 455.0, 447.8
06:28.1, 450.4, 461.8
06:30.1, 456.7, 455.0
06:32.1, 458.8, 459.9
06:34.1, 457.6, 456.4
06:36.1, 457.9, 458.6
06:38.1, 458.5, 456.8
06:40.1, 460.8, 461.8
06:42.1, 460.3, 464.4
06:44.1, 461.1, 462.6
06:46.1, 463.1, 464.0
06:48.1, 463.0, 462.2
06:50.1, 463.6, 464.9
06:52.1, 464.9, 464.9
06:54.1, 463.8, 463.1
06:56.1, 461.3, 459.1
06:58.1, 458.2, 455.9
07:00.1, 455.7, 455.4
07:02.1, 458.1, 460.4
07:04.1, 459.5, 461.8
07:06.1, 461.3, 459.9
07:08.1, 460.4, 456.4
07:10.1, 459.7, 464.0
07:12.1, 461.3, 461.3
07:14.1, 463.6, 462.6
07:16.1, 463.8, 468.9
07:18.1, 464.8, 466.2
07:20.1, 464.9, 463.6
07:22.1, 466.4, 464.4
07:24.1, 464.2, 464.9
07:26.1, 465.4, 465.8
07:28.1, 463.7, 462.2
07:30.1, 464.1, 464.9
07:32.1, 465.3, 470.3
07:34.1, 469.5, 468.5
07:36.1, 469.2, 468.1
07:38.1, 470.3, 472.6
07:40.1, 473.1, 473.4
07:42.1, 473.2, 472.6
07:44.1, 474.2, 473.4
07:46.1, 473.5, 472.1
07:48.1, 473.1, 471.2
07:50.1, 472.9, 471.2
07:52.1, 474.0, 474.8
07:54.1, 475.9, 475.2
07:56.1, 474.6, 476.1
07:58.1, 474.6, 475.2
08:00.1, 474.9, 476.6
08:02.1, 474.2, 473.0
08:04.1, 475.6, 474.4
08:06.1, 476.2, 473.0
08:08.1, 455.7, 440.1
08:10.1, 423.4, 405.9
08:12.1, 394.4, 387.9
08:14.1, 377.1, 365.0
08:16.1, 361.1, 358.7
08:18.1, 347.0, 341.6
08:20.1, 334.2, 326.3
08:22.1, 322.1, 319.1
08:24.1, 314.2, 311.4
08:26.1, 309.0, 302.9
08:28.1, 300.2, 296.1
08:30.1, 293.7, 289.4
08:32.1, 287.1, 284.9
08:34.1, 283.4, 278.6
08:36.1, 275.4, 273.2
08:38.1, 268.5, 267.8
08:40.1, 266.6, 268.2
08:42.1, 262.6, 257.9
08:44.1, 255.8, 256.1
08:46.1, 253.0, 253.8
08:48.1, 250.0, 249.3
08:50.1, 245.1, 242.6
08:52.1, 240.5, 237.2
08:54.1, 238.6, 238.6
08:56.1, 235.2, 234.1
08:58.1, 230.9, 230.0
09:00.1, 226.4, 223.7
09:02.1, 224.5, 224.2
09:04.1, 221.4, 219.2
09:06.1, 217.8, 217.8
09:08.1, 215.2, 212.9
09:10.1, 212.1, 212.0
09:12.1, 210.5, 209.8
09:14.1, 208.2, 208.8
09:16.1, 205.3, 203.0
09:18.1, 203.2, 202.6
09:20.1, 200.7, 199.4
09:22.1, 198.3, 194.9
09:24.1, 196.6, 197.2
