Sumatra Buah Buahan
Run #09,T_amb=72.7
08:16.1, 320.0, 316.9
08:18.1, 311.4, 309.2
08:20.1, 304.3, 298.9
08:22.1, 294.8, 289.9
08:24.1, 288.4, 285.4
08:26.1, 282.1, 277.7
08:28.1, 277.1, 276.4
08:30.1, 272.6, 271.9
08:32.1, 265.1, 262.4
08:34.1, 261.7, 257.4
08:36.1, 257.8, 255.2
08:38.1, 252.9, 250.2
08:40.1, 248.3, 245.3
08:42.1, 243.2, 241.2
08:44.1, 239.7, 237.2
08:46.1, 235.7, 234.1
08:48.1, 232.5, 230.4
08:50.1, 228.6, 227.8
08:52.1, 225.0, 224.2
08:54.1, 221.5, 218.3
