Sumatra Buah Buahan
Run #21,T_amb=79.1
02:08.1, 322.1, 323.1
02:10.1, 323.8, 323.6
02:12.1, 324.6, 324.5
02:14.1, 325.6, 326.3
02:16.1, 327.2, 328.1
02:18.1, 329.1, 329.9
02:20.1, 330.8, 331.7
02:22.1, 331.7, 332.1
02:24.1, 333.7, 334.9
02:26.1, 334.6, 333.5
02:28.1, 328.1, 329.4
02:30.1, 329.6, 329.4
02:32.1, 331.8, 333.5
02:34.1, 333.9, 333.5
02:36.1, 335.2, 334.9
02:38.1, 337.3, 338.0
02:40.1, 338.4, 339.8
02:42.1, 340.4, 341.6
02:44.1, 341.8, 342.1
02:46.1, 343.4, 343.4
02:48.1, 345.0, 346.6
02:50.1, 346.8, 348.4
02:52.1, 348.1, 348.8
02:54.1, 349.3, 350.1
02:56.1, 350.2, 351.5
02:58.1, 351.9, 352.9
03:00.1, 353.4, 354.6
03:02.1, 354.1, 355.6
03:04.1, 355.6, 356.0
03:06.1, 356.9, 357.4
03:08.1, 357.8, 357.4
03:10.1, 358.6, 358.2
03:12.1, 359.6, 359.6
03:14.1, 360.8, 361.4
03:16.1, 361.9, 361.9
03:18.1, 362.7, 363.2
03:20.1, 364.3, 364.1
03:22.1, 365.5, 365.0
03:24.1, 366.1, 366.8
03:26.1, 367.2, 367.7
03:28.1, 368.9, 369.5
03:30.1, 369.9, 369.9
03:32.1, 370.8, 370.4
03:34.1, 371.4, 370.9
03:36.1, 372.3, 372.2
03:38.1, 373.7, 374.0
03:40.1, 374.4, 374.9
03:42.1, 375.1, 377.6
03:44.1, 376.3, 377.1
03:46.1, 376.9, 378.1
03:48.1, 378.0, 378.5
03:50.1, 378.5, 378.5
03:52.1, 379.3, 379.9
03:54.1, 381.0, 381.6
03:56.1, 382.6, 382.6
03:58.1, 382.5, 381.6
04:00.1, 383.1, 385.2
04:02.1, 384.0, 385.7
04:04.1, 384.9, 386.1
04:06.1, 385.2, 385.7
04:08.1, 386.3, 387.1
04:10.1, 387.1, 387.1
04:12.1, 387.8, 387.9
04:14.1, 388.1, 388.9
04:16.1, 389.1, 389.3
04:18.1, 390.0, 390.2
04:20.1, 390.6, 391.1
04:22.1, 391.3, 392.0
04:24.1, 391.2, 392.4
04:26.1, 392.4, 392.9
04:28.1, 393.1, 392.9
04:30.1, 393.7, 394.7
04:32.1, 394.8, 394.7
04:34.1, 394.4, 394.2
04:36.1, 395.0, 394.7
04:38.1, 395.7, 396.1
04:40.1, 396.2, 396.1
04:42.1, 396.8, 397.4
04:44.1, 396.9, 396.1
04:46.1, 397.4, 398.8
04:48.1, 398.0, 397.4
04:50.1, 398.7, 397.9
04:52.1, 399.0, 399.2
04:54.1, 400.5, 400.6
04:56.1, 400.6, 401.4
04:58.1, 402.0, 401.9
05:00.1, 402.8, 403.2
05:02.1, 403.1, 405.1
05:04.1, 404.5, 405.1
05:06.1, 405.7, 406.9
05:08.1, 407.1, 407.8
05:10.1, 407.2, 407.3
05:12.1, 407.2, 405.9
05:14.1, 408.8, 409.6
05:16.1, 409.6, 408.2
05:18.1, 409.5, 410.9
05:20.1, 409.9, 408.2
05:22.1, 411.5, 413.6
05:24.1, 411.3, 412.2
05:26.1, 412.6, 413.1
05:28.1, 413.2, 412.7
05:30.1, 413.1, 411.8
05:32.1, 414.5, 414.5
05:34.1, 415.2, 415.9
05:36.1, 416.8, 416.3
05:38.1, 417.5, 416.8
05:40.1, 417.0, 418.1
05:42.1, 417.9, 416.8
05:44.1, 418.2, 419.0
05:46.1, 419.8, 421.2
05:48.1, 420.8, 420.8
05:50.1, 421.4, 422.6
05:52.1, 422.2, 423.1
05:54.1, 422.0, 420.4
05:56.1, 424.5, 428.0
05:58.1, 424.8, 425.3
06:00.1, 425.4, 427.1
06:02.1, 424.9, 424.4
06:04.1, 426.7, 427.6
06:06.1, 426.3, 425.3
06:08.1, 427.1, 427.6
06:10.1, 426.7, 427.1
06:12.1, 427.5, 428.4
06:14.1, 428.7, 429.4
06:16.1, 429.5, 429.8
06:18.1, 429.6, 429.8
06:20.1, 431.5, 429.8
06:22.1, 431.0, 432.1
06:24.1, 431.3, 432.1
06:26.1, 432.9, 434.3
06:28.1, 435.2, 435.2
06:30.1, 435.0, 433.4
06:32.1, 435.5, 435.6
06:34.1, 435.7, 436.6
06:36.1, 436.3, 438.4
06:38.1, 437.7, 438.4
06:40.1, 438.3, 437.0
06:42.1, 438.6, 439.2
06:44.1, 438.8, 438.4
06:46.1, 440.1, 438.8
06:48.1, 440.1, 444.2
06:50.1, 441.7, 441.5
06:52.1, 441.3, 440.1
06:54.1, 442.6, 445.6
06:56.1, 447.1, 446.4
06:58.1, 445.8, 445.1
07:00.1, 447.4, 450.1
07:02.1, 448.6, 449.1
07:04.1, 449.0, 447.8
07:06.1, 448.1, 447.8
07:08.1, 448.2, 447.4
07:10.1, 448.8, 450.1
07:12.1, 449.9, 451.9
07:14.1, 450.5, 450.1
07:16.1, 450.4, 450.9
07:18.1, 451.1, 449.1
07:20.1, 450.8, 450.5
07:22.1, 452.2, 455.0
07:24.1, 452.4, 451.9
07:26.1, 453.2, 453.6
07:28.1, 452.9, 452.3
07:30.1, 453.1, 455.0
07:32.1, 455.2, 454.6
07:34.1, 441.5, 423.9
07:36.1, 414.1, 399.6
07:38.1, 389.4, 380.3
07:40.1, 372.3, 369.5
07:42.1, 358.3, 351.5
07:44.1, 341.7, 331.2
07:46.1, 331.4, 328.6
07:48.1, 324.1, 316.9
07:50.1, 315.4, 309.2
07:52.1, 305.4, 301.1
07:54.1, 300.1, 302.0
07:56.1, 296.2, 293.0
07:58.1, 290.0, 291.2
08:00.1, 283.0, 278.1
08:02.1, 278.1, 279.5
08:04.1, 271.1, 269.1
08:06.1, 266.0, 267.4
08:08.1, 260.4, 260.1
08:10.1, 256.8, 250.2
08:12.1, 252.1, 250.7
08:14.1, 250.6, 250.7
08:16.1, 247.3, 247.1
08:18.1, 244.5, 244.8
08:20.1, 242.1, 241.2
08:22.1, 236.7, 236.3
08:24.1, 235.0, 233.2
08:26.1, 229.8, 228.7
08:28.1, 225.6, 224.6
