Sumatra Buah Buahan
Run #12,T_amb=79.2
02:36.1, 356.8, 357.4
02:38.1, 357.7, 359.1
02:40.1, 360.2, 360.1
02:42.1, 360.5, 360.9
02:44.1, 362.7, 363.6
02:46.1, 364.0, 363.6
02:48.1, 365.1, 364.6
02:50.1, 367.3, 367.7
02:52.1, 368.4, 369.9
02:54.1, 370.0, 369.9
02:56.1, 370.6, 369.9
02:58.1, 374.0, 374.4
03:00.1, 374.9, 374.4
03:02.1, 378.8, 380.8
03:04.1, 380.0, 383.0
03:06.1, 385.7, 386.1
03:08.1, 386.5, 387.9
03:10.1, 391.0, 390.6
03:12.1, 392.2, 392.4
03:14.1, 392.9, 392.0
03:16.1, 394.6, 397.4
03:18.1, 396.3, 397.9
03:20.1, 397.3, 398.3
03:22.1, 401.3, 404.1
03:24.1, 401.5, 396.1
03:26.1, 398.0, 396.1
03:28.1, 395.2, 392.0
03:30.1, 391.9, 394.2
03:32.1, 391.4, 390.2
03:34.1, 388.4, 390.2
03:36.1, 390.0, 390.6
03:38.1, 391.3, 394.2
03:40.1, 391.9, 391.6
03:42.1, 391.8, 390.2
03:44.1, 394.4, 396.5
03:46.1, 395.2, 396.1
03:48.1, 398.9, 401.0
03:50.1, 399.8, 400.1
03:52.1, 399.2, 400.6
03:54.1, 400.0, 399.6
03:56.1, 400.3, 402.8
03:58.1, 402.4, 403.2
04:00.1, 404.2, 403.7
04:02.1, 403.5, 405.5
04:04.1, 406.4, 405.1
04:06.1, 405.5, 405.5
04:08.1, 406.6, 407.3
04:10.1, 406.4, 406.4
04:12.1, 407.4, 409.1
04:14.1, 407.3, 405.9
04:16.1, 407.9, 409.1
04:18.1, 408.8, 407.8
04:20.1, 408.5, 409.1
04:22.1, 408.6, 410.0
04:24.1, 411.0, 410.9
04:26.1, 411.0, 412.2
04:28.1, 414.5, 416.8
04:30.1, 416.8, 416.3
04:32.1, 417.7, 419.0
04:34.1, 419.7, 418.6
04:36.1, 419.9, 421.2
04:38.1, 420.9, 422.1
04:40.1, 423.1, 421.2
04:42.1, 423.5, 424.9
04:44.1, 426.0, 426.2
04:46.1, 426.7, 425.3
04:48.1, 429.1, 428.4
04:50.1, 428.3, 428.0
04:52.1, 427.2, 427.6
04:54.1, 429.3, 430.2
04:56.1, 431.5, 431.1
04:58.1, 432.5, 433.4
05:00.1, 432.2, 432.5
05:02.1, 432.1, 432.9
05:04.1, 433.3, 432.5
05:06.1, 434.3, 433.9
05:08.1, 434.8, 434.8
05:10.1, 436.5, 437.0
05:12.1, 437.7, 438.4
05:14.1, 437.7, 436.1
05:16.1, 438.7, 438.4
05:18.1, 438.7, 437.0
05:20.1, 438.6, 438.8
05:22.1, 441.1, 442.4
05:24.1, 443.5, 446.9
05:26.1, 442.8, 445.1
05:28.1, 442.3, 444.6
05:30.1, 445.0, 446.0
05:32.1, 446.6, 446.9
05:34.1, 445.3, 444.2
05:36.1, 447.1, 446.9
05:38.1, 446.5, 446.4
05:40.1, 447.2, 447.8
05:42.1, 446.3, 445.6
05:44.1, 445.2, 447.4
05:46.1, 446.8, 448.7
05:48.1, 449.0, 449.1
05:50.1, 452.8, 449.1
05:52.1, 450.2, 448.2
05:54.1, 448.4, 455.9
05:56.1, 451.0, 451.9
05:58.1, 450.7, 453.2
06:00.1, 450.6, 448.7
06:02.1, 449.3, 449.1
06:04.1, 451.0, 453.6
06:06.1, 450.9, 452.3
06:08.1, 449.1, 451.4
06:10.1, 453.2, 455.0
06:12.1, 453.8, 455.9
06:14.1, 454.3, 450.9
06:16.1, 450.9, 450.9
06:18.1, 453.1, 451.9
06:20.1, 455.3, 458.1
06:22.1, 456.4, 457.7
06:24.1, 456.3, 457.2
06:26.1, 455.3, 456.4
06:28.1, 457.5, 455.9
06:30.1, 457.8, 457.7
06:32.1, 459.1, 459.1
06:34.1, 459.7, 456.8
06:36.1, 460.9, 459.5
06:38.1, 461.9, 459.1
06:40.1, 461.0, 461.3
06:42.1, 459.6, 461.3
06:44.1, 460.3, 462.6
06:46.1, 460.8, 460.9
06:48.1, 462.8, 462.6
06:50.1, 463.2, 464.4
06:52.1, 462.7, 462.6
06:54.1, 463.5, 461.3
06:56.1, 460.2, 462.6
06:58.1, 461.9, 462.6
07:00.1, 463.3, 463.6
07:02.1, 462.9, 465.4
07:04.1, 465.7, 467.1
07:06.1, 465.7, 464.9
07:08.1, 467.5, 467.1
07:10.1, 467.3, 468.1
07:12.1, 466.7, 466.7
07:14.1, 468.4, 469.9
07:16.1, 469.2, 468.5
07:18.1, 468.3, 468.5
07:20.1, 470.8, 470.8
07:22.1, 469.5, 467.1
07:24.1, 455.0, 442.4
07:26.1, 425.4, 415.9
07:28.1, 404.2, 395.1
07:30.1, 386.8, 377.1
07:32.1, 367.0, 360.5
07:34.1, 354.6, 350.1
07:36.1, 342.0, 335.3
07:38.1, 332.8, 329.9
07:40.1, 323.5, 315.5
07:42.1, 314.2, 311.9
07:44.1, 309.1, 306.9
07:46.1, 299.3, 297.9
07:48.1, 292.6, 287.1
07:50.1, 286.2, 282.6
07:52.1, 281.0, 279.9
07:54.1, 277.3, 273.6
07:56.1, 269.9, 266.4
07:58.1, 262.8, 260.1
08:00.1, 258.6, 256.6
08:02.1, 255.1, 252.1
08:04.1, 252.0, 250.2
08:06.1, 246.1, 243.5
08:08.1, 243.0, 240.8
08:10.1, 239.2, 238.6
08:12.1, 235.3, 234.5
08:14.1, 232.0, 230.4
08:16.1, 228.7, 226.4
08:18.1, 225.5, 223.2
08:20.1, 223.1, 220.6
08:22.1, 220.3, 218.8
08:24.1, 217.6, 216.1
08:26.1, 214.2, 213.8
08:28.1, 211.7, 211.1
08:30.1, 209.4, 208.4
