Sumatra Buah Buahan
Run #33,T_amb=74.3
02:16.1, 345.6, 346.1
02:18.1, 347.2, 347.4
02:20.1, 350.4, 351.9
02:22.1, 352.9, 355.1
02:24.1, 356.3, 355.1
02:26.1, 356.5, 355.6
02:28.1, 358.1, 359.6
02:30.1, 359.3, 357.8
02:32.1, 359.6, 360.9
02:34.1, 361.2, 361.4
02:36.1, 362.4, 365.9
02:38.1, 366.0, 366.4
02:40.1, 365.1, 365.4
02:42.1, 363.8, 362.8
02:44.1, 360.2, 361.4
02:46.1, 362.0, 363.2
02:48.1, 364.7, 363.6
02:50.1, 365.3, 367.2
02:52.1, 366.9, 366.8
02:54.1, 369.7, 370.4
02:56.1, 371.8, 371.3
02:58.1, 373.6, 375.8
03:00.1, 374.3, 376.7
03:02.1, 377.6, 378.1
03:04.1, 377.1, 377.1
03:06.1, 376.2, 381.6
03:08.1, 380.8, 381.6
03:10.1, 379.6, 379.4
03:12.1, 379.8, 380.8
03:14.1, 382.2, 383.9
03:16.1, 381.7, 387.1
03:18.1, 383.8, 384.4
03:20.1, 384.8, 386.6
03:22.1, 385.8, 387.1
03:24.1, 389.1, 392.9
03:26.1, 388.1, 386.6
03:28.1, 388.2, 386.6
03:30.1, 389.0, 389.8
03:32.1, 391.5, 391.1
03:34.1, 394.4, 399.2
03:36.1, 394.5, 389.8
03:38.1, 378.4, 369.5
03:40.1, 363.1, 356.0
03:42.1, 345.0, 340.2
03:44.1, 332.7, 327.2
03:46.1, 322.7, 318.6
03:48.1, 310.6, 309.2
03:50.1, 304.4, 300.2
03:52.1, 295.7, 290.3
03:54.1, 290.4, 287.6
03:56.1, 283.7, 282.6
03:58.1, 277.9, 275.9
04:00.1, 272.8, 269.1
04:02.1, 266.2, 262.4
04:04.1, 257.0, 253.4
04:06.1, 252.1, 251.2
04:08.1, 246.6, 243.5
04:10.1, 241.0, 239.9
04:12.1, 242.1, 245.3
04:14.1, 244.8, 241.2
04:16.1, 236.8, 228.7
04:18.1, 220.1, 216.5
04:20.1, 211.3, 207.5
04:22.1, 207.4, 204.8
04:24.1, 205.5, 207.9
04:26.1, 213.7, 216.9
04:28.1, 225.0, 226.8
04:30.1, 242.4, 257.4
04:32.1, 256.6, 261.1
04:34.1, 263.0, 268.7
04:36.1, 272.4, 276.4
04:38.1, 278.5, 285.8
04:40.1, 288.4, 293.9
04:42.1, 294.3, 295.2
04:44.1, 302.3, 304.2
04:46.1, 307.0, 308.3
04:48.1, 313.1, 315.1
04:50.1, 319.6, 320.9
04:52.1, 322.4, 327.6
04:54.1, 327.4, 327.6
04:56.1, 331.6, 332.6
04:58.1, 334.3, 337.1
05:00.1, 337.9, 340.2
05:02.1, 342.6, 345.2
05:04.1, 347.7, 350.6
05:06.1, 352.3, 351.9
05:08.1, 353.0, 355.1
05:10.1, 355.9, 357.8
05:12.1, 359.1, 361.4
05:14.1, 361.2, 362.3
05:16.1, 365.0, 370.4
05:18.1, 366.1, 366.4
05:20.1, 368.8, 369.9
05:22.1, 371.1, 372.2
05:24.1, 373.9, 375.4
05:26.1, 376.8, 378.1
05:28.1, 379.1, 380.8
05:30.1, 380.2, 381.2
05:32.1, 381.4, 382.6
05:34.1, 382.8, 384.4
05:36.1, 385.1, 385.2
05:38.1, 387.6, 389.8
05:40.1, 387.1, 388.9
05:42.1, 391.6, 391.1
05:44.1, 393.6, 392.0
05:46.1, 394.2, 396.5
05:48.1, 395.9, 396.5
05:50.1, 395.1, 396.9
05:52.1, 396.7, 398.8
05:54.1, 399.8, 401.0
05:56.1, 400.8, 401.4
05:58.1, 400.6, 400.6
06:00.1, 402.1, 402.4
06:02.1, 403.7, 404.6
06:04.1, 404.1, 405.9
06:06.1, 403.6, 405.9
06:08.1, 406.2, 408.6
06:10.1, 408.0, 409.1
06:12.1, 409.7, 411.4
06:14.1, 409.6, 409.1
06:16.1, 410.8, 409.1
06:18.1, 411.4, 412.7
06:20.1, 413.4, 414.9
06:22.1, 415.5, 416.8
06:24.1, 413.7, 414.1
06:26.1, 414.5, 415.9
06:28.1, 416.5, 417.2
06:30.1, 417.0, 417.2
06:32.1, 417.4, 419.4
06:34.1, 419.4, 418.1
06:36.1, 418.6, 419.4
06:38.1, 420.5, 420.8
06:40.1, 422.2, 422.1
06:42.1, 423.2, 423.1
06:44.1, 423.2, 426.2
06:46.1, 424.4, 426.2
06:48.1, 425.0, 423.5
06:50.1, 425.7, 425.3
06:52.1, 427.1, 428.4
06:54.1, 427.4, 428.0
06:56.1, 428.1, 428.9
06:58.1, 428.1, 429.8
07:00.1, 428.8, 429.8
07:02.1, 428.9, 428.9
07:04.1, 430.1, 430.2
07:06.1, 430.3, 432.5
07:08.1, 431.1, 431.1
07:10.1, 433.1, 433.9
07:12.1, 433.0, 432.9
07:14.1, 434.1, 435.6
07:16.1, 435.6, 435.2
07:18.1, 435.3, 434.3
07:20.1, 437.9, 441.1
07:22.1, 438.7, 438.8
07:24.1, 438.0, 438.8
07:26.1, 438.7, 439.2
07:28.1, 439.1, 441.1
07:30.1, 441.4, 442.9
07:32.1, 441.0, 441.9
07:34.1, 441.7, 442.4
07:36.1, 441.4, 441.5
07:38.1, 443.4, 442.9
07:40.1, 442.7, 442.9
07:42.1, 443.8, 444.2
07:44.1, 445.1, 445.1
07:46.1, 445.7, 444.2
07:48.1, 446.7, 446.4
07:50.1, 447.2, 448.2
07:52.1, 446.4, 448.2
07:54.1, 447.3, 448.2
07:56.1, 448.4, 448.2
07:58.1, 449.2, 447.4
08:00.1, 448.7, 448.2
08:02.1, 449.3, 452.3
08:04.1, 450.1, 450.9
08:06.1, 449.2, 452.8
08:08.1, 450.9, 451.4
08:10.1, 450.9, 453.2
08:12.1, 452.0, 453.6
08:14.1, 451.8, 450.9
08:16.1, 451.9, 450.9
08:18.1, 451.9, 452.3
08:20.1, 452.9, 452.8
08:22.1, 453.7, 452.3
08:24.1, 453.7, 455.4
08:26.1, 453.7, 455.9
08:28.1, 454.1, 455.4
08:30.1, 456.4, 455.4
08:32.1, 457.8, 459.1
08:34.1, 455.8, 457.2
08:36.1, 457.1, 455.4
08:38.1, 456.7, 457.7
08:40.1, 458.1, 455.4
08:42.1, 457.5, 456.4
08:44.1, 459.0, 457.2
08:46.1, 458.8, 459.5
08:48.1, 459.7, 457.7
08:50.1, 458.7, 461.8
08:52.1, 460.5, 460.9
08:54.1, 461.7, 461.8
08:56.1, 460.9, 463.6
08:58.1, 462.4, 461.3
09:00.1, 461.9, 462.2
09:02.1, 461.9, 462.6
09:04.1, 462.5, 463.6
09:06.1, 462.3, 460.4
09:08.1, 460.6, 461.3
09:10.1, 463.4, 463.6
09:12.1, 461.6, 461.3
09:14.1, 462.6, 461.3
09:16.1, 464.4, 460.9
09:18.1, 464.4, 464.4
09:20.1, 465.7, 464.0
09:22.1, 464.6, 464.4
09:24.1, 465.6, 465.4
09:26.1, 465.9, 463.6
09:28.1, 467.3, 466.2
09:30.1, 467.1, 468.9
09:32.1, 468.6, 469.4
09:34.1, 469.3, 469.4
09:36.1, 467.9, 467.6
09:38.1, 469.8, 468.9
09:40.1, 469.9, 469.9
09:42.1, 468.3, 469.9
09:44.1, 459.6, 450.1
09:46.1, 431.3, 411.8
09:48.1, 403.2, 396.1
09:50.1, 384.2, 375.8
09:52.1, 369.2, 358.7
09:54.1, 352.9, 347.4
09:56.1, 339.4, 330.8
09:58.1, 346.9, 353.8
10:00.1, 353.3, 346.6
10:02.1, 343.1, 343.9
10:04.1, 322.6, 281.3
10:06.1, 272.3, 260.6
10:08.1, 248.0, 237.7
10:10.1, 227.0, 217.4
10:12.1, 207.5, 200.3
10:14.1, 193.2, 186.8
10:16.1, 181.9, 177.8
10:18.1, 171.0, 164.3
10:20.1, 158.5, 153.5
