Sumatra Buah Buahan
Run #05,T_amb=76.0
04:22.1, 414.9, 418.6
04:24.1, 416.7, 415.9
04:26.1, 417.2, 417.2
04:28.1, 419.8, 422.1
04:30.1, 420.2, 419.9
04:32.1, 420.6, 420.8
04:34.1, 421.5, 423.1
04:36.1, 422.2, 419.9
04:38.1, 420.2, 422.6
04:40.1, 423.1, 423.9
04:42.1, 423.9, 424.9
04:44.1, 423.9, 425.8
04:46.1, 422.8, 422.1
04:48.1, 423.6, 423.9
04:50.1, 425.6, 428.0
04:52.1, 426.9, 427.6
04:54.1, 428.4, 426.6
04:56.1, 427.7, 430.2
04:58.1, 428.2, 429.8
05:00.1, 430.6, 429.4
05:02.1, 429.6, 428.9
05:04.1, 432.0, 433.9
05:06.1, 431.3, 438.8
05:08.1, 436.2, 432.9
05:10.1, 435.1, 431.6
05:12.1, 434.5, 435.6
05:14.1, 436.0, 434.8
05:16.1, 436.0, 436.6
05:18.1, 436.3, 434.3
05:20.1, 439.3, 441.1
05:22.1, 443.4, 442.4
05:24.1, 440.7, 439.2
05:26.1, 440.8, 441.9
05:28.1, 438.0, 437.0
05:30.1, 439.3, 437.9
05:32.1, 438.7, 442.4
05:34.1, 441.1, 439.7
05:36.1, 440.5, 439.7
05:38.1, 443.5, 440.6
05:40.1, 444.4, 442.9
05:42.1, 443.7, 442.4
05:44.1, 445.7, 446.0
05:46.1, 444.9, 443.8
05:48.1, 444.8, 445.1
05:50.1, 445.6, 449.1
05:52.1, 444.6, 444.6
05:54.1, 446.6, 449.1
05:56.1, 451.3, 448.2
05:58.1, 449.5, 449.6
06:00.1, 448.2, 451.4
06:02.1, 449.3, 448.7
06:04.1, 450.1, 450.5
06:06.1, 451.7, 450.9
06:08.1, 450.8, 450.9
06:10.1, 451.5, 453.6
06:12.1, 451.7, 454.1
06:14.1, 453.3, 452.3
06:16.1, 456.3, 455.0
06:18.1, 455.9, 452.8
06:20.1, 457.6, 452.3
06:22.1, 454.9, 456.8
06:24.1, 455.9, 456.4
06:26.1, 458.2, 458.1
06:28.1, 457.6, 458.6
06:30.1, 457.8, 457.2
06:32.1, 460.8, 465.8
06:34.1, 460.9, 456.4
06:36.1, 456.2, 458.1
06:38.1, 458.7, 460.4
06:40.1, 458.9, 458.1
06:42.1, 459.0, 458.1
06:44.1, 461.7, 457.7
06:46.1, 458.8, 459.9
06:48.1, 461.1, 460.9
06:50.1, 463.0, 464.9
06:52.1, 464.3, 465.8
06:54.1, 467.0, 464.4
06:56.1, 464.8, 465.4
06:58.1, 464.7, 468.9
07:00.1, 463.7, 459.9
07:02.1, 466.0, 464.9
07:04.1, 465.9, 467.6
07:06.1, 466.1, 471.2
07:08.1, 467.9, 468.1
07:10.1, 467.0, 470.8
07:12.1, 468.9, 471.6
07:14.1, 468.6, 466.2
07:16.1, 471.2, 474.4
07:18.1, 470.2, 471.2
07:20.1, 465.4, 464.0
07:22.1, 470.4, 468.5
07:24.1, 469.8, 472.1
07:26.1, 468.8, 468.1
07:28.1, 469.2, 472.1
07:30.1, 467.3, 472.6
07:32.1, 470.1, 474.8
07:34.1, 470.4, 468.9
07:36.1, 470.9, 470.3
07:38.1, 470.1, 468.5
07:40.1, 468.9, 470.8
07:42.1, 472.6, 476.1
07:44.1, 471.7, 472.6
07:46.1, 472.5, 469.4
07:48.1, 474.1, 479.3
07:50.1, 472.4, 472.6
07:52.1, 475.5, 475.2
07:54.1, 473.8, 476.1
07:56.1, 475.3, 474.4
07:58.1, 474.1, 474.8
08:00.1, 472.9, 470.8
08:02.1, 472.9, 471.2
08:04.1, 454.2, 435.6
08:06.1, 416.5, 408.2
08:08.1, 393.9, 384.4
08:10.1, 372.8, 365.4
08:12.1, 354.7, 349.2
08:14.1, 340.6, 335.8
08:16.1, 328.8, 324.9
08:18.1, 318.9, 315.5
08:20.1, 310.9, 306.5
08:22.1, 303.3, 302.4
08:24.1, 293.6, 288.9
08:26.1, 287.7, 284.4
08:28.1, 281.6, 279.9
08:30.1, 277.0, 273.2
08:32.1, 270.0, 266.9
08:34.1, 265.9, 264.2
08:36.1, 260.7, 258.4
08:38.1, 257.4, 255.2
08:40.1, 253.6, 251.6
08:42.1, 249.7, 248.0
08:44.1, 244.6, 243.1
08:46.1, 242.4, 240.3
08:48.1, 239.0, 237.7
08:50.1, 234.6, 232.7
08:52.1, 230.8, 230.0
08:54.1, 228.0, 226.4
08:56.1, 224.1, 222.8
