Sumatra Buah Buahan
Run #28,T_amb=71.9
02:16.1, 337.6, 339.4
02:18.1, 337.9, 336.2
02:20.1, 339.5, 339.4
02:22.1, 342.3, 342.5
02:24.1, 342.3, 340.7
02:26.1, 342.9, 345.6
02:28.1, 345.5, 345.6
02:30.1, 346.6, 347.4
02:32.1, 348.6, 349.2
02:34.1, 350.2, 352.9
02:36.1, 353.9, 354.6
02:38.1, 356.0, 356.0
02:40.1, 356.1, 360.5
02:42.1, 358.4, 356.4
02:44.1, 357.9, 359.6
02:46.1, 358.8, 360.1
02:48.1, 360.2, 360.5
02:50.1, 362.9, 364.1
02:52.1, 363.4, 365.0
02:54.1, 363.4, 363.6
02:56.1, 365.8, 366.4
02:58.1, 366.3, 365.0
03:00.1, 366.6, 367.2
03:02.1, 367.6, 372.6
03:04.1, 369.5, 370.9
03:06.1, 370.3, 370.4
03:08.1, 370.8, 369.9
03:10.1, 372.4, 372.2
03:12.1, 372.9, 372.6
03:14.1, 374.0, 373.1
03:16.1, 375.4, 377.1
03:18.1, 376.4, 378.5
03:20.1, 377.0, 377.6
03:22.1, 377.4, 376.2
03:24.1, 377.2, 378.5
03:26.1, 377.6, 378.5
03:28.1, 378.6, 378.5
03:30.1, 379.0, 379.9
03:32.1, 381.1, 382.6
03:34.1, 383.5, 385.7
03:36.1, 384.7, 384.8
03:38.1, 386.9, 388.4
03:40.1, 387.8, 388.9
03:42.1, 390.3, 392.9
03:44.1, 392.5, 393.4
03:46.1, 392.4, 391.6
03:48.1, 394.0, 395.1
03:50.1, 395.6, 395.1
03:52.1, 397.4, 396.5
03:54.1, 397.7, 399.2
03:56.1, 398.3, 397.9
03:58.1, 399.6, 401.4
04:00.1, 402.0, 401.9
04:02.1, 401.7, 403.7
04:04.1, 401.4, 401.4
04:06.1, 402.9, 405.5
04:08.1, 404.7, 404.1
04:10.1, 404.9, 405.1
04:12.1, 406.4, 408.2
04:14.1, 406.7, 405.5
04:16.1, 407.0, 408.6
04:18.1, 408.9, 409.6
04:20.1, 410.5, 411.4
04:22.1, 411.1, 411.8
04:24.1, 410.2, 410.0
04:26.1, 411.1, 412.2
04:28.1, 410.7, 411.4
04:30.1, 412.3, 412.7
04:32.1, 412.8, 413.1
04:34.1, 413.6, 414.1
04:36.1, 414.8, 414.9
04:38.1, 415.1, 415.4
04:40.1, 416.3, 416.3
04:42.1, 417.2, 417.6
04:44.1, 418.5, 419.0
04:46.1, 417.7, 419.0
04:48.1, 418.9, 419.9
04:50.1, 420.1, 421.2
04:52.1, 421.4, 422.1
04:54.1, 421.8, 421.7
04:56.1, 423.4, 422.6
04:58.1, 423.6, 424.9
05:00.1, 423.9, 426.2
05:02.1, 424.2, 425.3
05:04.1, 427.2, 426.2
05:06.1, 425.7, 426.6
05:08.1, 427.6, 426.6
05:10.1, 427.3, 428.4
05:12.1, 428.7, 427.6
05:14.1, 430.1, 432.5
05:16.1, 431.3, 432.5
05:18.1, 432.1, 431.1
05:20.1, 433.6, 432.9
05:22.1, 434.3, 433.4
05:24.1, 435.1, 434.8
05:26.1, 434.8, 432.9
05:28.1, 434.6, 437.0
05:30.1, 436.8, 435.6
05:32.1, 437.1, 436.6
05:34.1, 439.8, 439.7
05:36.1, 439.7, 441.9
05:38.1, 442.1, 441.5
05:40.1, 443.1, 444.6
05:42.1, 446.9, 451.9
05:44.1, 449.2, 450.9
05:46.1, 447.5, 448.2
05:48.1, 449.6, 452.3
05:50.1, 448.6, 447.8
05:52.1, 446.1, 446.4
05:54.1, 446.7, 448.7
05:56.1, 447.3, 444.6
05:58.1, 386.2, 331.7
06:00.1, 315.3, 326.8
06:02.1, 388.7, 414.1
06:04.1, 424.7, 430.2
06:06.1, 437.2, 440.6
06:08.1, 445.0, 445.6
06:10.1, 447.2, 447.4
06:12.1, 450.4, 453.2
06:14.1, 452.8, 449.6
06:16.1, 449.6, 452.8
06:18.1, 453.4, 453.2
06:20.1, 453.1, 451.4
06:22.1, 452.8, 452.3
06:24.1, 452.6, 445.1
06:26.1, 449.9, 453.6
06:28.1, 455.9, 455.4
06:30.1, 456.6, 459.9
06:32.1, 457.9, 458.1
06:34.1, 458.0, 459.1
06:36.1, 457.8, 460.4
06:38.1, 458.8, 455.4
06:40.1, 460.5, 459.1
06:42.1, 459.6, 461.3
06:44.1, 460.4, 461.8
06:46.1, 462.1, 461.3
06:48.1, 463.5, 459.1
06:50.1, 460.0, 459.9
06:52.1, 459.6, 459.9
06:54.1, 459.2, 458.6
06:56.1, 461.3, 457.2
06:58.1, 461.1, 462.6
07:00.1, 459.9, 458.6
07:02.1, 458.3, 455.9
07:04.1, 457.4, 455.9
07:06.1, 456.2, 456.8
07:08.1, 460.5, 462.6
07:10.1, 462.4, 463.6
07:12.1, 466.1, 467.1
07:14.1, 466.8, 468.5
07:16.1, 467.5, 468.5
07:18.1, 469.8, 469.9
07:20.1, 470.3, 472.6
07:22.1, 469.8, 471.2
07:24.1, 469.3, 472.6
07:26.1, 470.9, 471.6
07:28.1, 472.3, 471.2
07:30.1, 472.7, 473.0
07:32.1, 472.5, 473.4
07:34.1, 472.9, 473.4
07:36.1, 472.8, 474.8
07:38.1, 474.9, 476.6
07:40.1, 474.4, 475.2
07:42.1, 476.0, 476.6
07:44.1, 474.2, 466.7
07:46.1, 450.5, 433.4
07:48.1, 422.2, 409.1
07:50.1, 397.7, 384.8
07:52.1, 377.0, 370.4
07:54.1, 358.0, 350.1
07:56.1, 347.0, 341.6
07:58.1, 337.8, 333.9
08:00.1, 327.9, 322.7
08:02.1, 318.7, 312.8
