Sumatra Buah Buahan
Run #39,T_amb=74.3
03:28.1, 402.4, 401.9
03:30.1, 405.1, 405.9
03:32.1, 406.3, 407.8
03:34.1, 408.2, 409.1
03:36.1, 406.3, 408.2
03:38.1, 408.9, 409.1
03:40.1, 408.6, 409.1
03:42.1, 410.0, 411.4
03:44.1, 412.6, 414.9
03:46.1, 413.1, 414.5
03:48.1, 412.2, 410.4
03:50.1, 415.3, 412.7
03:52.1, 414.7, 418.1
03:54.1, 417.2, 416.8
03:56.1, 416.6, 419.9
03:58.1, 418.6, 419.9
04:00.1, 420.2, 419.9
04:02.1, 418.8, 416.8
04:04.1, 420.6, 423.1
04:06.1, 422.5, 419.9
04:08.1, 422.1, 420.8
04:10.1, 424.1, 423.5
04:12.1, 425.7, 422.6
04:14.1, 425.4, 427.1
04:16.1, 425.5, 425.3
04:18.1, 429.4, 429.8
04:20.1, 427.8, 427.6
04:22.1, 427.5, 428.9
04:24.1, 430.8, 428.4
04:26.1, 428.6, 428.9
04:28.1, 431.2, 433.4
04:30.1, 433.4, 433.4
04:32.1, 434.5, 432.1
04:34.1, 434.9, 433.9
04:36.1, 435.4, 440.6
04:38.1, 437.8, 436.6
04:40.1, 440.1, 441.9
04:42.1, 440.6, 443.3
04:44.1, 441.8, 441.5
04:46.1, 443.6, 445.1
04:48.1, 444.8, 442.4
04:50.1, 444.1, 445.1
04:52.1, 446.4, 446.0
04:54.1, 445.9, 446.0
04:56.1, 447.1, 445.6
04:58.1, 444.4, 448.2
05:00.1, 449.7, 450.9
05:02.1, 451.3, 452.8
05:04.1, 450.7, 450.9
05:06.1, 452.2, 452.3
05:08.1, 451.1, 449.1
05:10.1, 451.7, 454.6
05:12.1, 454.2, 453.2
05:14.1, 455.0, 456.4
05:16.1, 455.4, 456.8
05:18.1, 455.6, 455.0
05:20.1, 454.5, 456.4
05:22.1, 457.7, 457.7
05:24.1, 455.9, 454.1
05:26.1, 459.5, 459.1
05:28.1, 458.4, 458.1
05:30.1, 456.8, 459.5
05:32.1, 455.1, 450.5
05:34.1, 458.4, 463.1
05:36.1, 459.2, 463.1
05:38.1, 460.6, 462.6
05:40.1, 462.1, 462.2
05:42.1, 463.9, 463.6
05:44.1, 462.9, 464.9
05:46.1, 465.0, 464.4
05:48.1, 463.3, 464.0
05:50.1, 463.3, 465.8
05:52.1, 465.8, 466.2
05:54.1, 466.8, 464.0
05:56.1, 468.7, 468.1
05:58.1, 465.5, 462.2
06:00.1, 466.9, 468.9
06:02.1, 465.8, 464.4
06:04.1, 466.6, 469.4
06:06.1, 469.1, 468.5
06:08.1, 471.3, 470.8
06:10.1, 471.8, 472.1
06:12.1, 472.2, 470.3
06:14.1, 471.5, 468.9
06:16.1, 471.4, 476.6
06:18.1, 470.2, 470.8
06:20.1, 472.6, 475.7
06:22.1, 473.8, 473.9
06:24.1, 472.2, 475.2
06:26.1, 474.5, 475.7
06:28.1, 474.2, 473.0
06:30.1, 474.0, 475.7
06:32.1, 476.9, 475.7
06:34.1, 477.1, 476.1
06:36.1, 476.5, 474.4
06:38.1, 477.1, 473.0
06:40.1, 476.7, 477.9
06:42.1, 479.3, 481.6
06:44.1, 478.7, 477.9
06:46.1, 479.0, 482.0
06:48.1, 476.4, 474.8
06:50.1, 478.6, 479.8
06:52.1, 482.0, 481.6
06:54.1, 480.7, 480.6
06:56.1, 481.7, 482.4
06:58.1, 482.6, 482.4
07:00.1, 482.0, 484.2
07:02.1, 481.7, 482.0
07:04.1, 478.8, 464.4
07:06.1, 441.7, 428.0
07:08.1, 409.3, 394.2
07:10.1, 380.5, 371.8
07:12.1, 362.0, 356.4
07:14.1, 346.5, 339.4
07:16.1, 333.3, 325.4
07:18.1, 321.8, 315.1
