SUMATRA COMPLETION
Run #11,T_amb=79.2
elapsed, t_avg(15), t_bean
10:42.1, 70.0, 69.8
10:44.1, 70.3, 69.8
10:46.1, 70.1, 69.8
10:48.1, 69.9, 71.2
10:50.1, 70.0, 71.2
10:52.1, 70.3, 70.7
10:54.1, 70.2, 69.3
10:56.1, 70.2, 69.8
10:58.1, 70.5, 70.7
11:00.1, 70.4, 71.2
11:02.1, 70.1, 70.2
11:04.1, 70.2, 70.2
11:06.1, 70.0, 69.3
11:08.1, 70.3, 69.8
11:10.1, 70.6, 70.7
11:12.1, 70.4, 70.2
11:14.1, 70.0, 70.2
11:16.1, 70.1, 70.2
11:18.1, 70.2, 70.2
11:20.1, 70.2, 69.8
11:22.1, 70.0, 70.2
11:24.1, 70.3, 70.7
11:26.1, 70.2, 71.2
11:28.1, 70.2, 69.8
11:30.1, 70.9, 70.7
11:32.1, 70.4, 70.7
11:34.1, 70.5, 70.2
11:36.1, 70.6, 70.7
11:38.1, 70.5, 70.7
11:40.1, 70.5, 70.2
11:42.1, 70.2, 70.2
11:44.1, 70.5, 70.2
11:46.1, 70.7, 70.7
11:48.1, 70.1, 70.2
11:50.1, 70.2, 70.7
11:52.1, 70.7, 69.8
11:54.1, 70.5, 70.2
11:56.1, 70.5, 71.2
11:58.1, 70.5, 69.8
12:00.1, 70.3, 70.2
12:02.1, 70.3, 70.7
12:04.1, 70.4, 69.8
12:06.1, 70.7, 70.7
12:08.1, 70.6, 71.2
12:10.1, 70.6, 70.7
12:12.1, 70.7, 70.2
12:14.1, 70.8, 71.2
12:16.1, 70.8, 71.6
12:18.1, 70.7, 71.2
12:20.1, 70.8, 70.7
12:22.1, 70.8, 71.2
12:24.1, 70.9, 71.6
12:26.1, 70.7, 71.2
12:28.1, 70.9, 71.6
12:30.1, 70.8, 70.7
12:32.1, 70.7, 70.7
12:34.1, 70.6, 70.7
12:36.1, 70.6, 71.6
12:38.1, 70.7, 71.6
12:40.1, 70.5, 70.7
12:42.1, 70.5, 70.7
12:44.1, 70.7, 71.2
12:46.1, 71.0, 71.2
12:48.1, 70.9, 71.2
12:50.1, 70.9, 71.2
12:52.1, 70.8, 70.7
12:54.1, 70.7, 71.6
12:56.1, 70.8, 70.2
12:58.1, 71.0, 71.2
13:00.1, 70.8, 70.7
13:02.1, 70.9, 70.7
13:04.1, 70.7, 70.2
13:06.1, 7
