Sumatra Buah Buahan
Run #23,T_amb=80.8
07:28.1, 266.5, 265.1
07:30.1, 265.2, 263.8
07:32.1, 259.2, 254.8
07:34.1, 253.2, 252.1
07:36.1, 250.2, 245.8
07:38.1, 245.1, 243.1
07:40.1, 241.9, 239.0
07:42.1, 240.9, 238.6
07:44.1, 237.6, 234.1
07:46.1, 233.1, 230.9
07:48.1, 230.6, 229.6
07:50.1, 227.9, 227.8
07:52.1, 225.2, 222.8
07:54.1, 221.8, 220.6
07:56.1, 216.7, 213.3
07:58.1, 215.7, 216.5
08:00.1, 212.8, 212.0
08:02.1, 209.6, 208.4
08:04.1, 209.4, 211.6
08:06.1, 206.9, 207.5
08:08.1, 205.0, 201.7
08:10.1, 202.0, 200.3
08:12.1, 199.0, 197.6
