Sumatra Buah Buahan
Run #01,T_amb=76.3
elapsed, t_avg(15), t_bean
00:00.1, 68.8, 79.7
00:02.1, 81.7, 91.4
00:04.1, 105.5, 108.5
00:06.1, 140.2, 148.1
00:08.1, 150.6, 170.6
00:10.1, 168.9, 178.7
00:12.1, 182.2, 177.8
00:14.1, 195.1, 212.0
00:16.1, 202.7, 205.7
00:18.1, 211.9, 205.7
00:20.1, 189.5, 189.1
00:22.1, 190.7, 186.3
00:24.1, 188.6, 196.7
00:26.1, 202.2, 200.8
00:28.1, 198.3, 203.9
00:30.1, 206.3, 208.8
00:32.1, 213.1, 220.6
00:34.1, 225.6, 236.3
00:36.1, 238.6, 247.1
00:38.1, 241.2, 239.4
00:40.1, 246.6, 266.4
00:42.1, 260.0, 254.3
00:44.1, 260.8, 265.6
00:46.1, 258.8, 256.6
00:48.1, 254.0, 254.3
00:50.1, 256.4, 263.8
00:52.1, 270.7, 267.8
00:54.1, 269.8, 266.4
00:56.1, 267.1, 266.9
00:58.1, 271.5, 276.4
01:00.1, 280.2, 275.4
01:02.1, 275.8, 276.8
01:04.1, 283.9, 284.0
01:06.1, 286.6, 293.0
01:08.1, 302.4, 303.4
01:10.1, 308.7, 308.8
01:12.1, 312.6, 312.4
01:14.1, 308.5, 311.0
01:16.1, 309.0, 306.9
01:18.1, 305.9, 313.7
01:20.1, 312.8, 321.8
01:22.1, 321.5, 325.4
01:24.1, 318.8, 318.6
01:26.1, 317.1, 321.8
01:28.1, 319.3, 311.4
01:30.1, 309.9, 307.9
01:32.1, 315.4, 315.5
01:34.1, 311.6, 312.4
01:36.1, 313.0, 314.6
01:38.1, 312.1, 312.8
01:40.1, 318.3, 320.4
01:42.1, 321.7, 320.4
01:44.1, 320.1, 320.4
01:46.1, 320.7, 322.2
01:48.1, 327.9, 334.4
01:50.1, 325.3, 326.3
01:52.1, 330.4, 333.9
01:54.1, 333.6, 339.8
01:56.1, 329.8, 329.0
01:58.1, 330.1, 332.1
02:00.1, 334.6, 336.6
02:02.1, 337.8, 337.1
02:04.1, 340.1, 333.9
02:06.1, 337.1, 339.8
02:08.1, 341.0, 342.1
02:10.1, 341.9, 340.2
02:12.1, 343.2, 337.6
02:14.1, 338.4, 340.2
02:16.1, 343.0, 348.4
02:18.1, 347.4, 347.0
02:20.1, 351.8, 356.4
02:22.1, 351.3, 356.9
02:24.1, 351.0, 352.4
02:26.1, 353.6, 356.4
02:28.1, 350.4, 348.8
02:30.1, 351.5, 356.0
02:32.1, 356.0, 353.3
02:34.1, 355.0, 351.9
02:36.1, 357.6, 364.6
02:38.1, 360.9, 359.6
02:40.1, 359.2, 360.1
02:42.1, 362.9, 361.9
02:44.1, 364.5, 362.8
02:46.1, 368.8, 370.9
02:48.1, 368.5, 363.6
02:50.1, 363.7, 365.0
02:52.1, 362.9, 361.9
02:54.1, 366.8, 370.4
02:56.1, 369.2, 372.2
02:58.1, 370.9, 369.1
03:00.1, 371.1, 372.6
03:02.1, 372.7, 374.4
03:04.1, 376.3, 378.5
03:06.1, 377.5, 378.5
03:08.1, 379.4, 381.2
03:10.1, 378.7, 378.1
03:12.1, 382.8, 384.4
03:14.1, 381.1, 378.9
03:16.1, 378.5, 380.3
03:18.1, 381.1, 383.9
03:20.1, 383.8, 384.4
03:22.1, 383.2, 383.9
03:24.1, 385.0, 387.5
03:26.1, 386.5, 387.1
03:28.1, 390.1, 387.1
03:30.1, 392.0, 396.9
03:32.1, 393.9, 389.8
03:34.1, 394.0, 394.2
03:36.1, 393.3, 394.2
03:38.1, 396.9, 400.1
03:40.1, 397.5, 397.4
03:42.1, 396.0, 396.9
03:44.1, 398.2, 398.8
03:46.1, 402.1, 402.8
03:48.1, 401.4, 404.1
03:50.1, 402.4, 404.1
03:52.1, 404.8, 401.9
03:54.1, 404.1, 405.1
03:56.1, 404.5, 402.4
03:58.1, 404.7, 408.6
04:00.1, 405.0, 405.9
04:02.1, 407.1, 406.4
04:04.1, 409.2, 410.0
04:06.1, 409.0, 410.4
04:08.1, 410.3, 409.6
04:10.1, 412.6, 412.7
04:12.1, 412.0, 410.4
04:14.1, 412.1, 415.4
04:16.1, 413.3, 412.2
04:18.1, 414.2, 416.3
04:20.1, 412.8, 415.4
04:22.1, 415.9, 419.0
04:24.1, 418.2, 418.6
04:26.1, 418.7, 419.9
04:28.1, 420.4, 419.4
04:30.1, 419.3, 419.0
04:32.1, 423.0, 424.9
04:34.1, 423.7, 424.4
04:36.1, 421.7, 419.9
04:38.1, 424.2, 425.3
04:40.1, 423.5, 422.1
04:42.1, 424.7, 424.9
04:44.1, 425.8, 425.8
04:46.1, 425.2, 425.3
04:48.1, 428.3, 428.0
04:50.1, 430.8, 429.4
04:52.1, 428.5, 426.6
04:54.1, 428.5, 429.4
04:56.1, 430.8, 430.7
04:58.1, 433.3, 433.9
05:00.1, 432.9, 433.4
05:02.1, 434.3, 439.2
05:04.1, 436.0, 432.5
05:06.1, 433.2, 435.2
05:08.1, 434.6, 433.9
05:10.1, 435.7, 434.8
05:12.1, 438.6, 440.6
05:14.1, 438.5, 437.4
05:16.1, 439.2, 441.1
05:18.1, 439.4, 441.1
05:20.1, 441.0, 440.1
05:22.1, 442.4, 444.6
05:24.1, 445.4, 445.1
05:26.1, 444.7, 441.1
05:28.1, 443.2, 447.4
05:30.1, 446.7, 444.6
05:32.1, 445.8, 449.6
05:34.1, 447.4, 447.8
05:36.1, 446.3, 445.6
05:38.1, 446.7, 446.0
05:40.1, 449.0, 449.6
05:42.1, 450.8, 450.1
05:44.1, 453.5, 448.2
05:46.1, 447.9, 450.5
05:48.1, 452.3, 452.8
05:50.1, 450.6, 450.1
05:52.1, 452.7, 455.4
05:54.1, 455.1, 454.6
05:56.1, 455.0, 453.6
05:58.1, 456.5, 456.4
06:00.1, 455.8, 454.1
06:02.1, 456.7, 459.9
06:04.1, 456.8, 457.2
06:06.1, 456.4, 457.7
06:08.1, 462.2, 459.5
06:10.1, 457.9, 453.2
06:12.1, 458.1, 461.8
06:14.1, 461.5, 463.6
