Ethiopia Sidamo
Run #16,T_amb=71.5
07:48.1, 428.9, 419.9
07:50.1, 403.8, 391.1
07:52.1, 386.3, 376.7
07:54.1, 370.1, 363.6
07:56.1, 355.8, 355.6
07:58.1, 348.1, 345.2
08:00.1, 342.0, 335.8
08:02.1, 329.1, 324.9
08:04.1, 324.2, 321.8
08:06.1, 315.1, 314.6
08:08.1, 308.2, 302.4
08:10.1, 302.2, 296.1
08:12.1, 292.9, 297.1
08:14.1, 287.6, 284.9
08:16.1, 285.2, 281.3
08:18.1, 280.1, 278.1
08:20.1, 274.9, 274.1
08:22.1, 270.7, 270.1
08:24.1, 266.8, 261.5
08:26.1, 261.1, 260.1
08:28.1, 256.9, 255.7
08:30.1, 252.3, 249.3
08:32.1, 247.8, 246.7
08:34.1, 245.4, 243.5
08:36.1, 241.5, 239.0
08:38.1, 236.4, 234.5
08:40.1, 233.5, 229.6
08:42.1, 230.2, 230.0
08:44.1, 227.9, 227.3
08:46.1, 225.2, 222.8
08:48.1, 222.7, 220.1
08:50.1, 219.7, 217.4
08:52.1, 216.1, 216.9
08:54.1, 214.0, 210.7
08:56.1, 210.7, 207.9
08:58.1, 208.3, 205.7
09:00.1, 205.6, 205.7
09:02.1, 203.0, 202.6
09:04.1, 201.8, 199.8
09:06.1, 199.8, 199.8
09:08.1, 199.5, 198.5
09:10.1, 200.6, 193.6
09:12.1, 187.1, 178.7
09:14.1, 156.2, 150.3
09:16.1, 149.2, 149.0
09:18.1, 143.5, 139.6
09:20.1, 138.5, 136.8
09:22.1, 134.7, 132.8
09:24.1, 131.7, 131.0
09:26.1, 127.5, 126.0
09:28.1, 123.5, 121.5
09:30.1, 119.4, 117.5
09:32.1, 116.8, 115.7
09:34.1, 114.8, 113.5
09:36.1, 111.9, 110.3
09:38.1, 108.7, 107.2
09:40.1, 105.8, 104.9
09:42.1, 103.5, 102.7
09:44.1, 101.7, 100.4
09:46.1, 99.0, 98.6
09:48.1, 97.5, 96.8
09:50.1, 95.7, 94.5
09:52.1, 93.6, 93.2
09:54.1, 92.3, 91.4
09:56.1, 91.2, 91.0
09:58.1, 90.4, 89.6
10:00.1, 88.9, 88.2
10:02.1, 87.8, 87.8
10:04.1, 86.8, 85.5
10:06.1, 85.2, 85.1
10:08.1, 84.4, 84.7
10:10.1, 84.4, 84.7
10:12.1, 83.7, 83.8
10:14.1, 83.1, 82.4
10:16.1, 82.5, 81.5
10:18.1, 82.1, 79.7
10:20.1, 79.9, 80.2
10:22.1, 79.8, 81.0
10:24.1, 80.9, 81.5
10:26.1, 81.6, 82.4
10:28.1, 84.3, 85.1
10:30.1, 84.8, 84.7
10:32.1, 85.2, 85.5
10:34.1, 85.3, 85.1
10:36.1, 84.5, 83.8
10:38.1, 83.4, 83.3
10:40.1, 82.5, 82.0
10:42.1, 82.0, 82.0
10:44.1, 81.4, 81.5
10:46.1, 80.9, 80.6
