Ethiopia Sidamo
Run #14,T_amb=71.5
06:24.1, 461.0, 463.6
06:26.1, 462.6, 456.8
06:28.1, 460.5, 461.8
06:30.1, 460.8, 456.8
06:32.1, 461.0, 458.6
06:34.1, 459.0, 458.1
06:36.1, 461.2, 459.1
06:38.1, 463.6, 465.4
06:40.1, 463.0, 463.1
06:42.1, 463.2, 459.5
06:44.1, 462.6, 462.2
06:46.1, 463.4, 465.8
06:48.1, 464.1, 463.1
06:50.1, 462.4, 460.9
06:52.1, 463.4, 464.4
06:54.1, 461.3, 459.1
06:56.1, 459.6, 459.1
06:58.1, 460.7, 459.9
07:00.1, 461.8, 458.6
07:02.1, 450.0, 438.8
07:04.1, 425.7, 414.5
07:06.1, 400.3, 391.1
07:08.1, 378.2, 369.1
07:10.1, 362.8, 355.1
07:12.1, 349.8, 346.1
07:14.1, 338.3, 335.8
07:16.1, 327.4, 323.1
07:18.1, 318.2, 313.7
07:20.1, 309.8, 306.9
07:22.1, 302.9, 297.5
07:24.1, 297.3, 292.6
07:26.1, 289.8, 288.9
07:28.1, 284.3, 283.6
07:30.1, 279.0, 276.4
07:32.1, 272.8, 269.6
07:34.1, 267.5, 261.9
07:36.1, 261.2, 260.1
07:38.1, 257.2, 254.3
07:40.1, 252.6, 252.1
07:42.1, 249.4, 247.1
07:44.1, 244.0, 243.1
07:46.1, 239.6, 238.1
07:48.1, 237.4, 234.5
07:50.1, 234.1, 232.2
07:52.1, 230.9, 230.0
07:54.1, 227.8, 228.2
07:56.1, 226.1, 222.8
07:58.1, 222.7, 221.9
08:00.1, 219.6, 218.8
08:02.1, 216.1, 214.7
08:04.1, 213.3, 211.1
08:06.1, 210.1, 209.3
08:08.1, 206.4, 204.8
08:10.1, 205.0, 205.2
08:12.1, 202.5, 202.1
08:14.1, 200.6, 200.3
