Ethiopia Sidamo
Run #13,T_amb=70.0
05:56.1, 459.5, 455.4
05:58.1, 459.7, 460.9
06:00.1, 458.6, 461.8
06:02.1, 458.4, 459.9
06:04.1, 464.0, 464.0
06:06.1, 461.4, 459.9
06:08.1, 462.8, 466.7
06:10.1, 457.9, 460.9
06:12.1, 467.7, 467.1
06:14.1, 465.3, 465.4
06:16.1, 466.8, 467.1
06:18.1, 467.0, 465.8
06:20.1, 470.3, 466.2
06:22.1, 472.6, 468.1
06:24.1, 471.1, 467.1
06:26.1, 468.3, 453.2
06:28.1, 471.0, 486.5
06:30.1, 471.0, 471.2
06:32.1, 470.1, 469.9
06:34.1, 451.7, 445.6
06:36.1, 430.5, 419.9
06:38.1, 409.2, 402.4
06:40.1, 393.8, 385.2
06:42.1, 375.9, 368.6
06:44.1, 364.4, 358.2
06:46.1, 352.1, 345.2
06:48.1, 338.1, 330.4
06:50.1, 327.8, 319.6
06:52.1, 320.1, 313.7
06:54.1, 312.7, 307.9
06:56.1, 305.1, 302.0
06:58.1, 296.4, 293.9
07:00.1, 289.6, 287.6
07:02.1, 285.1, 284.9
07:04.1, 279.9, 279.1
07:06.1, 273.0, 268.2
07:08.1, 268.2, 264.2
07:10.1, 261.2, 259.7
07:12.1, 258.0, 257.0
07:14.1, 254.0, 248.9
07:16.1, 250.6, 248.9
07:18.1, 246.3, 244.8
07:20.1, 242.2, 239.9
07:22.1, 237.6, 235.8
07:24.1, 233.2, 232.7
07:26.1, 231.2, 227.8
07:28.1, 225.4, 220.6
07:30.1, 221.8, 221.4
07:32.1, 220.2, 220.1
07:34.1, 218.6, 218.3
07:36.1, 216.2, 216.1
07:38.1, 213.8, 212.4
07:40.1, 211.2, 208.8
07:42.1, 208.5, 207.1
07:44.1, 206.0, 204.3
07:46.1, 204.4, 203.9
07:48.1, 201.9, 200.3
07:50.1, 200.3, 199.4
07:52.1, 197.7, 195.3
07:54.1, 196.1, 194.4
07:56.1, 193.7, 192.7
07:58.1, 196.7, 204.3
08:00.1, 205.3, 198.9
