Ethiopia Sidamo
Run #35,T_amb=75.5
04:10.1, 406.5, 405.5
04:12.1, 408.0, 408.2
04:14.1, 407.3, 408.6
04:16.1, 406.4, 407.8
04:18.1, 406.3, 406.9
04:20.1, 407.7, 410.9
04:22.1, 408.5, 405.5
04:24.1, 406.6, 406.4
04:26.1, 411.6, 413.1
04:28.1, 411.9, 411.4
04:30.1, 410.9, 414.9
04:32.1, 410.6, 405.1
04:34.1, 410.0, 412.2
04:36.1, 411.9, 409.6
04:38.1, 412.8, 410.9
04:40.1, 413.5, 410.9
04:42.1, 414.4, 413.6
04:44.1, 413.2, 413.6
04:46.1, 411.7, 416.3
04:48.1, 413.0, 415.4
04:50.1, 416.4, 416.8
04:52.1, 416.3, 416.3
04:54.1, 418.0, 417.2
04:56.1, 415.5, 415.9
04:58.1, 420.3, 419.0
05:00.1, 419.6, 419.0
05:02.1, 417.5, 416.8
05:04.1, 418.3, 417.2
05:06.1, 417.1, 419.4
05:08.1, 418.9, 419.9
05:10.1, 420.7, 418.6
05:12.1, 421.5, 421.2
05:14.1, 421.0, 422.6
05:16.1, 421.5, 418.6
05:18.1, 421.0, 425.8
05:20.1, 423.9, 420.8
05:22.1, 421.8, 422.1
05:24.1, 423.2, 422.1
05:26.1, 424.2, 424.9
05:28.1, 425.8, 430.2
05:30.1, 427.6, 423.9
05:32.1, 424.5, 426.2
05:34.1, 425.8, 425.3
05:36.1, 427.8, 425.3
05:38.1, 427.3, 428.4
05:40.1, 429.5, 431.1
05:42.1, 428.2, 430.2
05:44.1, 429.6, 431.6
05:46.1, 429.3, 426.2
05:48.1, 427.7, 427.1
05:50.1, 430.1, 428.9
05:52.1, 430.7, 433.9
05:54.1, 429.7, 430.2
05:56.1, 428.2, 429.4
05:58.1, 430.8, 431.6
06:00.1, 432.9, 437.4
06:02.1, 434.5, 432.9
06:04.1, 435.2, 435.6
06:06.1, 433.8, 434.3
06:08.1, 435.4, 435.6
06:10.1, 434.0, 434.8
06:12.1, 434.7, 431.6
06:14.1, 436.5, 438.4
06:16.1, 437.5, 434.3
06:18.1, 439.0, 436.6
06:20.1, 437.2, 438.4
06:22.1, 438.5, 438.4
06:24.1, 438.8, 441.9
06:26.1, 438.8, 436.1
06:28.1, 437.4, 438.8
06:30.1, 436.9, 436.1
06:32.1, 436.6, 435.2
06:34.1, 434.2, 432.1
06:36.1, 438.0, 437.0
06:38.1, 437.4, 439.7
06:40.1, 438.9, 438.8
06:42.1, 439.6, 443.8
06:44.1, 442.2, 442.9
06:46.1, 443.4, 440.1
06:48.1, 442.2, 441.5
06:50.1, 445.0, 446.4
06:52.1, 445.2, 445.1
06:54.1, 443.4, 442.4
06:56.1, 444.6, 446.9
06:58.1, 444.1, 441.1
07:00.1, 446.1, 446.4
07:02.1, 445.0, 444.2
07:04.1, 445.3, 448.2
07:06.1, 445.6, 445.1
07:08.1, 447.4, 448.7
07:10.1, 448.8, 448.7
07:12.1, 446.4, 446.9
07:14.1, 446.8, 445.6
07:16.1, 447.9, 447.8
07:18.1, 448.7, 450.1
07:20.1, 447.0, 447.4
07:22.1, 448.2, 450.9
07:24.1, 451.8, 450.1
07:26.1, 452.1, 450.5
07:28.1, 451.3, 453.2
07:30.1, 452.5, 449.6
07:32.1, 448.4, 448.2
07:34.1, 450.0, 449.1
07:36.1, 448.6, 445.6
07:38.1, 450.9, 448.7
07:40.1, 451.9, 452.3
07:42.1, 451.9, 454.1
07:44.1, 453.8, 450.5
07:46.1, 453.0, 454.6
07:48.1, 451.0, 449.6
07:50.1, 452.6, 449.6
07:52.1, 451.8, 455.0
07:54.1, 454.2, 453.6
07:56.1, 451.2, 451.9
07:58.1, 452.6, 447.8
08:00.1, 453.9, 459.1
08:02.1, 453.9, 448.7
08:04.1, 453.5, 451.4
08:06.1, 445.4, 434.8
08:08.1, 414.2, 401.4
08:10.1, 385.7, 377.1
08:12.1, 367.0, 369.9
